author,published,summary,id,is_com_or_sub,link,header,title,published_parsed
Realistx,2022-05-05 06:30:00+00:00,"@Carlopo 
Das nennt man Arbeitsbeschaffung auf Kosten der Steuerzahler. Ist ja nicht ihr Geld.",270821781373.0,com,https://www.20min.ch/comment/270821781373,,,
mycky,2022-05-05 06:45:00+00:00,@Carlopo irgendwo muss man das Geld ja verlochen. oder vielleicht auch der eine Freund ist Politiker baut Straßen der andere produziert Ampeln man muss sich ja bedanken für die Unterstützung bei den letzten Wahlen Mann hat Verpflichtungen,270821781373.0,com,https://www.20min.ch/comment/270821781373,,,
Opa01,2022-05-05 07:23:00+00:00,"@Carlopo 
Erst mal müssen noch Parkplätze rückgebaut und durch Verkehrshindernisse ersetzt werden, dann kommen erst die Ampeln dran. Danach gibt es dann wieder Parkplätze aus den Hindernissen. ",270821781373.0,com,https://www.20min.ch/comment/270821781373,,,
Rennat,2022-05-05 07:36:00+00:00,"@Carlopo Kreisel ohne Fussgängerstreifen nach 50 Meter nach dem Kreisel, würden schon funktionieren. ",270821781373.0,com,https://www.20min.ch/comment/270821781373,,,
ROLLYMANN60,2022-05-05 08:08:00+00:00,"@Carlopo dabei waren wir damals Intelegender weil wir Wussten das der Kreisel den Geldbeutel Schonte und auch das Klima aber ganz Wichtig der ÖV hatte seine gleiche Berechtigung wie das Auto aber auch war der ÖV kein Vortrittsmisachter und vor allem kein Unterschlager der auch seine Bürger RESPEKTIERTE ganz im gegensatz zu Heute, Früher Regierten auch keine SP/GRÜNEN sondern Politiker mit Verstand und ganz Wichtig MIT DEM BÜRGER und nicht gegen den Bürger!",270821781373.0,com,https://www.20min.ch/comment/270821781373,,,
Mikester82,2022-05-05 06:13:00+00:00,"Besser die Kreisel stehen lassen und nur eine Ampel platzieren und zwar von Seite Stadt-Einfahrt. Die Ausfahrt aus einer Stadt muss in doppelter Geschwindigkeit erfolgen können. Also einfach zu Stau Zeit die Ampel 20m vor dem Kreisel alle 2min für 30s auf rot stellen, das sollte bereits ausreichen, dass sehr viel raus kommen kann, was blockiert. Und niemand muss wirklich lange warten",270821781373.0,com,https://www.20min.ch/comment/270821781373,,,
gitzimischt,2022-05-05 06:29:00+00:00,@Mikester82  Genau das wäre die Lösung!,270821781373.0,com,https://www.20min.ch/comment/270821781373,,,
meinCtutWwennichG,2022-05-05 07:06:00+00:00,"@Mikester82 Ausser die im Rückstau wartenden, die in die Stadt rein wollen. Die einzige Lösung sind Umgehungsstrassen. Somit muss nicht jeder, der auf die Autobahn will durch die Stadt und für die Richtung Autobahn zu den umliegenden Gemeinden, gilt natürlich das Gleiche.",270821781373.0,com,https://www.20min.ch/comment/270821781373,,,
Franzli,2022-05-05 07:28:00+00:00,@Mikester82 finde ich eine gute idee! warum immer das eine oder das andere?,270821781373.0,com,https://www.20min.ch/comment/270821781373,,,
Nostaroi,2022-05-05 06:12:00+00:00,"Warum nicht eine Kombination aus beiden?
Zu Stosszeiten wird die Ampel eingeschaltet und im „normal“ Verkehr ist der Kreisel. ",270821781373.0,com,https://www.20min.ch/comment/270821781373,,,
sara1959,2022-05-05 06:38:00+00:00,@Nostaroi soweit denken können die   experten!! nicht,270821781373.0,com,https://www.20min.ch/comment/270821781373,,,
Hazel 20,2022-05-05 07:31:00+00:00,"@Nostaroi 
Damit Tiefbauämter neue Aufträge an die befreundete  Bauunternehmen verteilen können.",270821781373.0,com,https://www.20min.ch/comment/270821781373,,,
Samy13,2022-05-05 06:07:00+00:00,"kreisel sind auch meiner meinung nach sehr gute lösungen. wenn jedoch die leute im kreisel mit rechtsvortritt einfach vor die nase reinfahren und links blinken funktioniert es leider nicht. da scheint es mit grün, orange und rot einfacher zu sein. ",270821781373.0,com,https://www.20min.ch/comment/270821781373,,,
Realistx,2022-05-05 06:24:00+00:00,"@Samy13 
Auch im Kreisel sollte es due Reissverschluss Regelung geben damit bei erhöhtem Verkehr alle zum Zuge kommen. ",270821781373.0,com,https://www.20min.ch/comment/270821781373,,,
Moni-us-Winterthur,2022-05-05 07:35:00+00:00,"@Samy13: Da haben wir es! wo gibt es in der Schweiz denn Kreisel mit Rechtsvortritt? Kenne keinen. Die ""kein-Vortritt-Tafel"" ist bei jeder Einfahrt platziert. 
Würde jeder IM Kreisel den Abstand zum Vordermann etwas verlängern, hätten die Einfahrenden - wenn sie nicht gerade am Träumen sind - eine bessere Chance zum Einfahren. 
",270821781373.0,com,https://www.20min.ch/comment/270821781373,,,
glowfish777,2022-05-05 06:07:00+00:00,"Weinfelden-Amriswil im Stossverkehr: Wenn man sich in die Hauptverkehrsachse einreihen will, hat man zeitweise kaum eine Chance. Ich kann mir das Problem in der Innerschweiz deshalb gut vorstellen.",270821781373.0,com,https://www.20min.ch/comment/270821781373,,,
Spider1979,2022-05-05 06:01:00+00:00,Das grösste Problem an einem Kreisel sind die Autofahrer welche so lange warten mit weiterfahren bis der Kreisel komplett leer ist. So kann es ewig dauern bin man endlich weiterfahren kann. ,270821781373.0,com,https://www.20min.ch/comment/270821781373,,,
Mikester82,2022-05-05 06:15:00+00:00,"@Spider1979 nicht so wirklich, das ist nur subjektives empfinden, achte dich mal drauf und zähl die sekunden, da wartest nie länger als eine ampel rot gewesen wäre. Das Problem ist, dass man nicht schnell genug aus der Stadt rauskommt, weil man den Verkehr einwärts nicht genug drosselt. Bräuchte nur eine kleine Ampel zu Stosszeiten, die Einwärts bisschen ausbremst, damit sich das Verlassen nicht aufstauen kann.",270821781373.0,com,https://www.20min.ch/comment/270821781373,,,
Realistx,2022-05-05 06:25:00+00:00,"@Spider1979 
Reissverschluss Regel einführen ",270821781373.0,com,https://www.20min.ch/comment/270821781373,,,
hoeven,2022-05-05 07:36:00+00:00,"@Mikester82.  Na klar , warum nicht schon bei der Garagenausfahrt eine Ampel aufstellen? In Winterthur wird das zum Teil schon praktiziert,  mit der Folge das sich der Verkehr eben Stadteinwärts schon ab Autobahnausfahrt Töss,  Oberwinterthur oder Oringen staut . Die Städte sind einfach für den vielen Verkehr nicht konzipiert.  Aber wer konnte das schon in den 1950iger bis 70iger Jahren wissen ",270821781373.0,com,https://www.20min.ch/comment/270821781373,,,
Romano7,2022-05-05 05:59:00+00:00,"Mit Steuergeldern kann man das hin und her doch machen. Wenn Kreisel richtig angelegt sind, ist es die beste Lösung. Helfen würde und erst noch wenig kosten, reduziert die Geschwindigkeit vor den Kreisel auf 20 - 30 km damit nicht mit 50 km durch den Kreisel gefahren werden kann. Ein „Reisverschluss“ ist sonst immer schwierig bis fast unmöglich und 1 - 2 Einfahrten sind blockiert. ",270821781373.0,com,https://www.20min.ch/comment/270821781373,,,
Opa01,2022-05-05 07:24:00+00:00,"@Romano7 
Stimmt. Mit Steuergeldern bezahlt, und wenn man etwas benutzen will muss man noch bezahlen. ",270821781373.0,com,https://www.20min.ch/comment/270821781373,,,
Joecotteneye,2022-05-05 05:58:00+00:00,Damit kann einfacher manipuliert werden. Tür und Tor offen für Pförtneranlagen,270821781373.0,com,https://www.20min.ch/comment/270821781373,,,
Jaramaus,2022-05-05 05:57:00+00:00,"Kreisel ist eine sehr gute Lösung , doch leider kann fast keiner die Kreisel fahren, viele vergessen das im Kreisel LINKS Vortritt ist und dann gibt es die anderen die extra Gas geben das ja kein anderer noch reinfahren kann und die,  die keinen Blinker haben . So muss man halt wieder auf die alt bewährte Ampel umsteigen. ",270821781373.0,com,https://www.20min.ch/comment/270821781373,,,
KlausKlug,2022-05-05 05:56:00+00:00,"Der Kreisverkehr währe ein Ort wo man Miteinander und dynamisches Verhalten im Verkehr lernt. Die Ampel spiegelt klar den links grünen Geist des Milromanagement. 
Wie auch immer: wie soll der Infividualverkehr weiter wachsen, wenn wir uns den Öl-Hahn abdrehen und es nicht genügend Strom für die  E-Lobby Autos geben wird geschweige den, die Umverteilungspolitik dem Mittelstand noch eine Chance lässt sich überhaupt ein Fahrzeug zu leisten? 
Zwischen den Zeilen liesst man, dass Individualität das Problem ist. Darum geht es doch: ",270821781373.0,com,https://www.20min.ch/comment/270821781373,,,
Kreiselistsuper,2022-05-05 05:55:00+00:00,"Wenn Herr und Frau Schweizer sich erinnern würden wie man einen Kreisel benutzt, wäre diese Diskussion überflüssig. Der Sinn eines Kreisels ist das Reissverschlussprinzip. Da aber beinahe jeder Benutzer des Kreisels es als seine persönliche Geschwindigkeitsrekord-Challenge ansieht in den Kreisel reinzurasen und alle Lücken möglichst schnell zu verschliessen, ist das Grundprinzip des Kreisels ausgehebelt. Kreiselfahren hat viel mit Rücksichtsname zu tun, aber dieses Wort hat in der heutigen Zeit leider keine Bedeutung mehr. Überdenkt Euer Verhalten auf der Strasse und plötzlich funktioniert auch das Kreiselfahren wieder.",270821781373.0,com,https://www.20min.ch/comment/270821781373,,,
nicknamegk,2022-05-05 07:12:00+00:00,"@Kreiselistsuper kann mich nicht daran erinnern, dass die ältere Generation gelernt hat, wie man in einen Kreisel fährt... bessere Aufklärung wäre hier nötig gewesen...",270821781373.0,com,https://www.20min.ch/comment/270821781373,,,
Opa01,2022-05-05 07:26:00+00:00,"@nicknamegk 
Ich habe das Gefühl die Jungen können es nicht. Ich werde es noch einmal einige Wochen beobachten.",270821781373.0,com,https://www.20min.ch/comment/270821781373,,,
Kreiselistsuper,2022-05-05 09:12:00+00:00,"@nicknamegk die ältere Generation hat noch viel mehr gelernt als Kreiselfahren. Z.B. an Kreuzungen zügig fortfahren dass die hinteren Autos auch noch über die Kreuzung kommen. Blinken beim abbiegen, vorausschauend fahren und vor allem, sich nicht von allem ablenken zu lassen was nicht zum Autofahren gehört.  ",270821781373.0,com,https://www.20min.ch/comment/270821781373,,,
Plugra,2022-05-05 05:55:00+00:00,"Kennt jemand die sinnlosen Ampeln zwischen Schaffhausen und Neuhausen, die bei leerer Strasse von weitem auf grün stehen bis man sich nähert. Dann schalten sie auf rot, man hält an, und kurz vor dem Stillstand wechseln sie wieder auf grün. Immer. Ja, Ampeln sind sehr effizient - wenn's drum geht, Autofahrer zu nerven.",270821781373.0,com,https://www.20min.ch/comment/270821781373,,,
Golfhobel,2022-05-05 06:21:00+00:00,"@Plugra Ja die Ampeln dort kenn ich. Das ist bewusst so gemacht, dass man geblitzt wird. Es geht dort nur ums Geldscheffeln. Dort hat es übertrieben viele Ampelblitzer Stadteinwärts. Hat nichts mit dem Verkehrsfluss zutun sondern nur mit Geld.",270821781373.0,com,https://www.20min.ch/comment/270821781373,,,
Moni-us-Winterthur,2022-05-05 07:59:00+00:00,"@Plugra: das hat, soviel ich weiss, mit der Geschwindigkeitsregulierung zu tun. Wer die angezeigte Geschwindigkeit einhält, wird bei Grün durchfahren können. Die Meisten geben aber vorgängig noch schnell Gas damit sie die Grünphase  schaffen .... ",270821781373.0,com,https://www.20min.ch/comment/270821781373,,,
Schmendi,2022-05-05 05:52:00+00:00,"Doppelkreisel Autobahneinfahrt, -ausfahrt, Uster Nord. Jeden Abend das gleiche: Stau auf 2km Länge, bis ins Stadtzentrum. Seit über 10 Jahren. Absolute Fehlplanung! ",270821781373.0,com,https://www.20min.ch/comment/270821781373,,,
NerfmiNet,2022-05-05 05:52:00+00:00,"Frage: was macht diese Ampel denn so ""intelligent"" also smart, wie Smart-Phone oder Smart-Watch? - 2. Frage: wozu braucht es über jeder Ampel diese kleine Kamera? - 3. Frage: wieso sind alle diese Ampeln mit 5G kompatibel? - und 4. Frage: Warum stehen diese Ampeln so extrem dicht beieinander wie z.B. im Umland von Genf? Dort stehen auf einer Strecke von ca. 2 km statt wie vorher 3 Kreiseln jetzt 11 dieser «smarten» Ampeln - an einer einzigen Strasse!! Hmmm...",270821781373.0,com,https://www.20min.ch/comment/270821781373,,,
Swissly6,2022-05-05 05:48:00+00:00,"Kreisel und Ampeln sind nur so lange gut, wenn die Autofahrer nicht am Steuer schlafen.",270821781373.0,com,https://www.20min.ch/comment/270821781373,,,
Opa01,2022-05-05 07:27:00+00:00,"@Swissly6 
Bei Tempo 50 werde ich automatisch schläfrig. ",270821781373.0,com,https://www.20min.ch/comment/270821781373,,,
Normaler_Mensch,2022-05-05 05:47:00+00:00,"Das Ampeln mehr Leistung für den Verkehr liefern wusste man schon sehr lange. Bloss hat die Politik nicht auf die Fachleute gehört. So bahnbrechend neu und besser ist das angekündigte System aber nicht. In der Schweiz steuern die Ampeln schon seit 30 Jahren verkehrsabhängig. Da muss man aufpassen, was man vergleicht.",270821781373.0,com,https://www.20min.ch/comment/270821781373,,,
Ch.U.R.,2022-05-05 05:41:00+00:00,"Komisch, ich hatte das schon immer gewusst, die Kreiselitis ging mir schon immer auf den Geist. Die Kreisel wurden ja auch nicht gebaut um den Verkehrsfluss zu verbessern, sondern zum Stören. Man muss abbremsen, runterschalten und wieder beschleunigen, der Treibstoffverbrauch steigt.",270821781373.0,com,https://www.20min.ch/comment/270821781373,,,
Resajowa,2022-05-05 05:40:00+00:00,Mitschuld haben auch die Autofahrer*innen welche ungebremst über den Kreisel brettern. Viele sind  im Kreisverkehr leider völlig überfordert. ,270821781373.0,com,https://www.20min.ch/comment/270821781373,,,
Urteilsvollstrecker,2022-05-05 05:38:00+00:00,"Die hochbezahlten Verkehrsplaner- Beamten treiben wieder ihr Unwesen. Kaum ist einer der Alten weg, kommt ein Neuer und krempelt auf Kosten der Steuerzahler Alles um.",270821781373.0,com,https://www.20min.ch/comment/270821781373,,,
Ländu,2022-05-05 05:33:00+00:00,Wer so eine Schnaps Idee entwickelt hat das Ampelkaos von Früher nicht erlebt und sollte mal die Grosseltern fragen ,270821781373.0,com,https://www.20min.ch/comment/270821781373,,,
MadShark Diver,2022-05-05 05:28:00+00:00,"ev. solten die Planer mal ir Hirnlbenutzen! 
Nicht stur auf Kreiseln oder Ampeln fixirt sein und gar den Motorisierten Verkehr verteufeln. 
Es gibt Kreuzungen wo ein Kreisel besser funktioniert und solche wo die Ampel Sinnvol ist, aber am wichtigsten: schaut des der Verkehr fliessen kann. 
Ampelsteuerungen wo einem von Grün ins Rot fahren lassen sind sinnlos und produzieren nur StopAndGo mit viel Schadstoffausstoss.... wo sind z. B. die ""grüne Welle"" wo man mit 40km/h quer durch die Stadt fahren konnte ohne 1x Rot? 
Und übrigens auch e-Autos belasten die Umweltlbeim StopAndGo: Bremsen/Beschleunigen produziert mehr Abrieb amlbremsen und Pneus = Feinstaub! Ausserdem heist beschleunigen auch erhöter Energiebedarf! 

Egal ob Verbrenner, e-Antrieb, Muskelkraft... am wirtschaftlichsten ist es eine konstante Geschwindigkeit zu halten! ",270821781373.0,com,https://www.20min.ch/comment/270821781373,,,
Pedrossi,2022-05-05 07:25:00+00:00,"@MadShark Diver Viele e-Autos bremsen mit dem Elektromotor. Die Scheibenbremsen rosten vor sich hin. Das gibt es an Bremsen weniger Abrieb als beim Verbrenner. Der Abrieb bei den Pneus ist natürlich genauso gross und wirklich ein Problem. Da geht viel Gummi/Plastik in die Umwelt, welches sich mit unseren Nahrungsmitteln vermischt.",270821781373.0,com,https://www.20min.ch/comment/270821781373,,,
Jackbart,2022-05-05 05:27:00+00:00,"Es könnte in Kreiseln viel flüssiger zirkulieren, wenn alle rechtzeitig vor dem Ausfahren blinken und alle mit gemässigter Geschwindigkeit durchfahren würden. Eine Rückkehr zu den Ampeln ist aus meiner Sicht schlecht und wird als Vorwand gebracht, um den ÖV zu Lasten des Individualverkehrs zu priorisieren. All diese Massnahmen führen zu einem Gegeneinander statt Miteinander. Rücksichtslosigkeit statt Verständnis erhält immer mehr Gewicht. Sehr bedauerlich. ",270821781373.0,com,https://www.20min.ch/comment/270821781373,,,
Normaler_Mensch,2022-05-05 06:27:00+00:00,"@Jackbart  Ein Kreisel hat erwiesenermassen weniger Leistung und passt funktioniert nur bei geringerer Belastung, das ist zigfach bewiesen und Fakt. Im OeV sitzen viel mehr Leute drin und verbrauchen viel weniger Ressourcen. Warum sollen die nicht bevorzugt werden werden? Das ist doch einfache Demokratie.",270821781373.0,com,https://www.20min.ch/comment/270821781373,,,
Backe,2022-05-05 05:24:00+00:00,"Bringt nur etwas, wenn man schön beim vorderen Auto aufschliesst und zügig losfährt. ",270821781373.0,com,https://www.20min.ch/comment/270821781373,,,
Bill1967,2022-05-05 05:18:00+00:00,"Die Problematik zeigt sich doch nur Mo-Fr morgens und abends für je 1.5 Stunden. Die Kapazitäten am Bedarf dieser 3 Stunden auszurichten, ist falsch und wird scheitern. Der Ansatz muss sein, dass in diesen 3 Stunden der Verkehr abnimmt. Da gibt es in vielen Arbeitsbranchen Möglichkeiten, um die Stosszeiten zu entlasten!",270821781373.0,com,https://www.20min.ch/comment/270821781373,,,
mikemet,2022-05-05 05:13:00+00:00,Kreisel sind ja schon gut. Leider können aber viele nicht Kreisel fahren und somit kann es nicht funktionieren. Zudem sind die Kreisel oft zu klein um den Verkehr flüssig zu gestalten,270821781373.0,com,https://www.20min.ch/comment/270821781373,,,
